product_id_numeric,handle,title,product_type,status,article_status
8778597564746,3pw240054100,AX9 VISOR IRIDIUM GOLD,Spareparts Functional,DRAFT,80
8778600677706,47109099144,Wheel set,Archive,DRAFT,80
8778600710474,45208053010,Plastic parts set,Archive,DRAFT,80
8778624500042,83019011000,Hook wrench,Shock absorber tool,DRAFT,80
8779274125642,70008053100,Plastic parts set,Archive,DRAFT,80
8779274879306,45208053000,Plastic parts set,Archive,DRAFT,80
8779275895114,77329020000,Internal bearing puller,Extractor tool,DRAFT,80
8790025929034,factory-line-ii-race-jersey-shortsleeve-blue-black-size-l,FACTORY LINE II RACE JERSEY SHORTSLEEVE BLUE/BLACK SIZE L,Bicycle Jerseys,DRAFT,
8790221422922,defender-pants-size-s-m,DEFENDER PANTS SIZE S,Trousers and shorts,DRAFT,80
8790270869834,replica-team-fleece-size-xxl,REPLICA TEAM FLEECE SIZE XXL,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
8790304883018,ktm-mens-sports-jacket-size-m,KTM mens sports jacket SIZE M,Jackets,DRAFT,
8790319923530,enduro-vest-size-m,ENDURO VEST SIZE M,Jackets,DRAFT,80
8790356066634,factory-team-cargo-work-short-black-size-xl,FACTORY TEAM CARGO WORK SHORT BLACK SIZE XL,Trousers and shorts,DRAFT,
8807923122506,oilpressure-switch-hella-duke,OILPRESSURE SWITCH HELLA DUKE,Partstream,DRAFT,80
8814354956618,thermal-protection-l-105mm-05-05,THERMAL PROTECTION L=105MM  05 | 05,Partstream,DRAFT,80
8818701009226,ktm-magazine,KTM MAGAZINE,Accessoires,DRAFT,80
9292418941258,rear-brake-disk-220mm-counters,REAR BRAKE DISK 220MM COUNTERS,Partstream,DRAFT,80
9298581487946,spring-215-40-n-mm-d-9-50-org-as-required,"SPRING 215 40 N/MM D=9,50 ORG | As Required",Partstream,DRAFT,80
9300645445962,push-cylinder,PUSH CYLINDER,Partstream,DRAFT,80
9300651049290,head-light-mask-left-07-07,HEAD LIGHT MASK LEFT        07 | 07,Partstream,DRAFT,80
9309261332810,distributor-tube-lc8-03-03,DISTRIBUTOR TUBE LC8        03 | 03,Partstream,DRAFT,80
9310480302410,collar-screw-m8-03,COLLAR SCREW M8             03,Partstream,DRAFT,50
9327674294602,control-spring-lc8-3-5-bar,"CONTROL SPRING   LC8  3,5 BAR",Partstream,DRAFT,80
9331071615306,hand-brake-lever-cpl-07-07,HAND BRAKE LEVER CPL.       07 | 07,Partstream,DRAFT,80
9332664074570,own-manual-1290-super-duke-r-usa-2019,Own.manual 1290 Super Duke R USA 2019,Partstream,DRAFT,80
9353726525770,inner-clutch-hub-85-sx-2003-2003,INNER CLUTCH HUB 85 SX    2003 | 2003,Partstream,DRAFT,80
9365161869642,hose-id-7-5-per-meter,"HOSE ID 7,5 PER METER",Partstream,DRAFT,80
9369919684938,hsq-3wp24004050x,REPLICA TEAM FLAT CAP,HSQ - Headwear,DRAFT,50
9369919717706,hsq-3wp24004060x,REPLICA TEAM CURVED CAP,HSQ - Headwear,DRAFT,50
9369919783242,hsq-3wp22006710x,BUFF,HSQ - Other Accessoires,DRAFT,80
9369919979850,hsq-3wp24004040x,REPLICA TEAM TRAVEL BAG 9800,HSQ - Backpacks,DRAFT,80
9369921454410,hsq-3wp22006700x,LANYARD,HSQ - Other Accessoires,DRAFT,50
9369922273610,hsq-3ag250037500,Velocity Photocromic lens Clear Adaptive 37-87 VLT,HSQ -,DRAFT,80
9399472488778,3212525de-gb,PP Offroad Folder 2014 DE/GB,Offroad,DRAFT,80
9399473307978,48600074s9,Preload adjuster set,Suspension component,DRAFT,80
9399477731658,94312940002,Special screw M10 left thread,Spare parts,DRAFT,80
9399477797194,94312940001,Special screw M10,Spare parts,DRAFT,80
9399480123722,3rb24005920x,RB KTM TRACTION FLAT CAP,,DRAFT,50
9399480320330,3pw24001060x,STORM DUKE HELMET,,DRAFT,50; 80
9399480418634,3pw24001080x,DUKE LEATHER JACKET,Jackets,DRAFT,50; 80
9399480648010,3pw24004170x,DUKE JACKET,Jackets,DRAFT,50; 80
9399484252490,3xb24002950x,X-BOW REPLICA TEAM TEE,T-shirts and Polos,DRAFT,80
9399485301066,3pw24002710x,BEAST TEE,T-shirts and Polos,DRAFT,50; 80
9399485661514,3pw24002830x,ESSENTIAL TEE GRAPHIT,T-shirts and Polos,DRAFT,50; 80
9399485792586,3pw22005580x,RACR TEE,T-shirts and Polos,DRAFT,80
9399485858122,3pw22000690x,RADICAL SX 450 TEE,T-shirts and Polos,DRAFT,80
9399485989194,3pw22002270x,KIDS RADICAL TEE,T-shirts and Polos,DRAFT,80
9399486120266,3pw22001860x,PURE LOGO TEE,T-shirts and Polos,DRAFT,80
9399486251338,3pw20003910x,RACR TEE,T-shirts and Polos,DRAFT,80
9399486284106,3pw20003920x,RACR TEE,T-shirts and Polos,DRAFT,80
9399486349642,3ki21005030x,RITZEL TEE,T-shirts and Polos,DRAFT,80
9399487693130,3pw24003080x,PURE DUFFLE BAG,Backpacks / Bags,DRAFT,20
9399497457994,2024002xx,EXC RANGE FOLDER MY24,Motorcycles,DRAFT,20; 80
9399497916746,20230011xx,Travel Range Folder,Motorcycles,DRAFT,80
9399498277194,20220011xx,1290 SUPER DUKE GT MODEL FOLDER,Motorcycles,DRAFT,80
9399498539338,20220004xx,SX Range Folder MY22,Motorcycles,DRAFT,80
9399499030858,20200011xx,690 SMC-R Folderposter 2020 REPRINT,Motorcycles,DRAFT,80
9399499391306,20200005xx,SX-E 5 Folderposter 2020,Motorcycles,DRAFT,80
9399499751754,20190006xx,SX Folderposter 2019,Motorcycles,DRAFT,80
9399500505418,20190017xx,790 Adventure 2019,Motorcycles,DRAFT,80
9399500865866,20190016xx,690 Enduro R Folderposter 2019,Motorcycles,DRAFT,80
9399501062474,20180196xx,KTM MY RIDE FLYER,Motorcycles,DRAFT,80
9399501685066,20180192xx,Mobility Service Leporello Folder,Motorcycles,DRAFT,80
9399502897482,20180126xx,1290 Super Duke GT MY18,Motorcycles,DRAFT,80
9399502995786,20180108xx,790 Duke MY18,Motorcycles,DRAFT,80
9399503651146,20180008xx,EXC Range Folder MY18,Motorcycles,DRAFT,80
9399602479434,wp-15180t01set,APEX PRO 7746 Shock absorber,WP - Shock absorber,DRAFT,80
9399602774346,wp-55182t01set,APEX PRO 7500 Cartridge,WP - Cartridge,DRAFT,80
9399606411594,wp-05182r10set,APEX PRO 6543 Spring fork,WP - Fork,DRAFT,80
9399611883850,wp-12180r04set,XACT PRO 7746 Shock absorber,WP - Shock absorber,DRAFT,80
9399614767434,wp-16061t11set,APEX PRO 7117 Steering damper,WP - Steering Damper,DRAFT,80
9399629414730,wp-48601172,Progressive handlebar damping system (PHDS),WP - Archiv,DRAFT,80
9399630889290,wp-16181m50s,APEX PRO 7115 Steering damper,WP - Archiv,DRAFT,80
9399640785226,wp-3wp24004110x,REPLICA TEAM HARDSHELL JACKET,WP - Jackets,DRAFT,50; 80
9399640883530,wp-3wp24004120x,REPLICA TEAM WINTER JACKET,WP - Jackets,DRAFT,50; 80
9399641538890,wp-3wp21007860x,Replica Team Tee,WP - Tees and Polos,DRAFT,80
9399641669962,wp-3wp21007880x,Replica Team Shirt,WP - Tees and Polos,DRAFT,80
9399642161482,wp-3wp21007890x,Replica Team Thin Sweater,WP - Longsleeves and Hoodies,DRAFT,80
9399642325322,wp-3wp21007900x,Replica Team Zip Hoodie,WP - Longsleeves and Hoodies,DRAFT,80
9399642882378,wp-3wp21007920x,Replica Team Hardshell Jacket,WP - Jackets,DRAFT,80
9399643144522,wp-3wp21006340x,Replica Team Hardshell Jacket,WP - Jackets,DRAFT,80
9399648780618,wp-t16001,Mounting tool piston rod,WP - Mounting tool,DRAFT,80
9399649075530,wp-t1252,Dorn guide bush holder,WP - Sale,DRAFT,80
9399649829194,wp-t521,Filling adapter M27x1-G1/8,WP - Filling tool,DRAFT,80
9399650484554,wp-t14061,Cartridge Spanner,WP - Cartridge,DRAFT,80
9399650910538,wp-t14064,Cartridge bottom tool,WP - Cartridge,DRAFT,80
9399651139914,wp-t728,Mounting tool penstock,WP - Mounting tool,DRAFT,80
9399652385098,wp-t17008s,Filling adapter M10x1,WP - Adaptor,DRAFT,80
9399654023498,wp-00062010051,Special grease AER Fork 50g,WP - Grease,DRAFT,80
9399654089034,wp-t152,Belray Molylube Antiseize,WP - Grease,DRAFT,80
9399655039306,wp-t1301,Clamp for needle guiding PDS,WP - Clamping stand,DRAFT,80
9399656153418,wp-t131,Loctite 243 50ml,WP - Loctite,DRAFT,80
9399656251722,wp-t132,Loctite 2701 50ml,WP - Loctite,DRAFT,80
9399657660746,wp-t14025,Seal mounting adapter,WP - Mounting tool,DRAFT,80
9399662281034,wp-t1306,Preload key SW 41,WP - Wrench,DRAFT,80
9399662903626,wp-t14058,Strap wrench,WP - Wrench,DRAFT,80
9399663001930,wp-t14074s,Reservoir cap spanner,WP - Wrench,DRAFT,80
9400593908042,wp-a624c422x413220,APEX PRO 8750 shock absorber 1390 SUPER DUKE 24-25,WP - Shock absorber,DRAFT,80
9400594891082,wp-t1211,Clamping jaw D= 54,WP - Clamping stand,DRAFT,80
9400596791626,wp-t1289,Inner tube mounting tool D=46,WP - Socket,DRAFT,80
9400596955466,wp-t1290,Inner tube mounting tool D=43,WP - Socket,DRAFT,80
9400597446986,wp-t14062,Seal carrier spanner 55mm,WP - Wrench,DRAFT,80
9405249061194,axle-clamp-right-adv-cpl-09-09,AXLE CLAMP RIGHT ADV. CPL. 09 | 09,Partstream,DRAFT,80
9409336672586,splash-protect-for-filter-box,SPLASH PROTECT.FOR FILTER BOX,Partstream,DRAFT,80
9416998715722,choke-cable-f-mikuni-lc4-02,CHOKE CABLE F. MIKUNI LC4  02,Partstream,DRAFT,80
9417770041674,bosch-standaard-sluitcilinder-voor-powertube-bdu2xx-bdu3xx-bdu4xx,"Bosch - standaard sluitcilinder voor PowerTube (BDU2XX, BDU3XX,BDU4XX)","Bicycle E-bike, Bicycle Remotes and Displays",DRAFT,
9423136194890,fuel-hose-with-clutch-1,FUEL HOSE WITH CLUTCH,Partstream,DRAFT,80
9453465043274,engine-890-adventure-2024,Engine 890 Adventure 2024,Partstream,DRAFT,80
9453657948490,sub-frame-cpl-exc-mxc-m5-05,SUB FRAME CPL. EXC+MXC ''M5'' 05,Partstream,DRAFT,80
9455331279178,shock-250-sx-f-us-250-mcf-fact-ed,Shock 250 SX-F US / 250 MCF Fact. Ed,Partstream,DRAFT,80
9456876257610,clutch-booster-unit-cpl-03-03,CLUTCH BOOSTER UNIT CPL.    03 | 03,Partstream,DRAFT,80
9466974339402,oil-scraper-ring-95mm,OIL SCRAPER RING 95MM,Partstream,DRAFT,80
9493102526794,pulser-coil-kokusan-pu5165,PULSER COIL KOKUSAN ''PU5165'',Partstream,DRAFT,80
9525059584330,exhaust-manifold-450-sx-f-09-09,EXHAUST MANIFOLD 450 SX-F   09 | 09,Partstream,DRAFT,80
9529638814026,fuel-preformed-hose-epa,FUEL PREFORMED HOSE EPA,Partstream,DRAFT,80
9535544262986,speedometer-09-09,SPEEDOMETER                 09 | 09,Partstream,DRAFT,80
9535561630026,oil-rising-pipe-cpl-05,OIL RISING PIPE CPL. | 05,Partstream,DRAFT,80
9537597735242,wp-travel-bag-9800,WP TRAVEL BAG 9800,WP - Bags and Luggage,DRAFT,80
9547316265290,rb-ktm-winter-beanie,RB KTM WINTER BEANIE,Caps and beanies,DRAFT,80
9551120859466,rb-ktm-decoration-set,RB KTM DECORATION SET,Accessoires,DRAFT,80
9561333956938,handlebar-riser-12mm-04,HANDLEBAR RISER 12MM     04,Partstream,DRAFT,80
9561373409610,sticker-swing-arm-black,STICKER SWING ARM BLACK,Partstream,DRAFT,80
9561378160970,decal-set-990-sm-t-or-silv-09-09,DECAL SET 990 SM-T OR/SILV 09 | 09,Partstream,DRAFT,80
9572343251274,holder-for-water-pump-wheel,HOLDER FOR WATER PUMP WHEEL,Partstream,DRAFT,80
9578804576586,piston-ring-set-1,PISTON RING SET,Partstream,DRAFT,80
9579262607690,o-ring-29-74x3-53-nbr70,"O-ring 29,74x3,53 NBR70",Partstream,DRAFT,80
9581897941322,oil-scraper-ring-d-100mm-03,OIL SCRAPER RING D=100MM    03,Partstream,DRAFT,80
9581897974090,piston-ring-middle-d-100mm-03,PISTON RING MIDDLE D=100MM  03,Partstream,DRAFT,80
9590625534282,spring-5-9-n-mm-set-d-5-5mm,"SPRING 5,9 N/MM SET D=5,5MM",Partstream,DRAFT,80
9598843584842,leading-bush-48x52x12-8mm,LEADING BUSH 48X52X12+8MM,Partstream,DRAFT,80
9599673008458,spring-d43-2-l450-6-2n-mm-d5-5-as-required,"SPRING D43,2 L450 6,2N/MM D5,5 | As Required",Partstream,DRAFT,80
9607222034762,frame-black-m-驛l3,FRAME BLACK M. '驛L3'',Partstream,DRAFT,80
9609062875466,rep-kit-water-pump,Rep. Kit Water Pump,Partstream,DRAFT,80
9617767530826,front-cover-black,FRONT COVER BLACK,Partstream,DRAFT,80
9618002182474,ah-screw-din912-m6x30,AH SCREW DIN912 M6x30,Partstream,DRAFT,80
9620497596746,rubber-for-brake-hose-guide-03,RUBBER FOR BRAKE HOSE GUIDE 03,Partstream,DRAFT,80
9620498612554,ther-prot-foil-rear-fender-07,THER.PROT.FOIL  REAR FENDER 07,Partstream,DRAFT,80
9621570224458,speedometer-mph-f-21-2005-2005,SPEEDOMETER MPH  F. 21''   2005 | 2005,Partstream,DRAFT,80
9622588096842,t-connector-6-6-8-mm-05,T-CONNECTOR 6-6-8 MM        05,Partstream,DRAFT,80
9622708846922,profiled-gasket-l-735-mm-03,PROFILED GASKET L=735 MM    03,Partstream,DRAFT,80
9624944673098,foam-150x35x15-06,FOAM 150X35X15              06,Partstream,DRAFT,80
9632991543626,chain-guide-sm-duke-2002,CHAIN GUIDE SM/DUKE       2002,Partstream,DRAFT,80
9632992035146,chainguard-sm-duke-2002,"CHAINGUARD SM, DUKE       2002",Partstream,DRAFT,80
9633660174666,chain-guide-cpl-rear-lc4-ྞ,CHAIN GUIDE CPL. REAR LC4  ྞ,Partstream,DRAFT,80
9633660666186,support-f-chain-guide-03,SUPPORT F. CHAIN GUIDE      03,Partstream,DRAFT,80
9636479402314,a66008908044,Fly screen 790 DUKE 2025,Windshields,DRAFT,80
9636479435082,a66008908544,Fly screen 790 DUKE 2025,Windshields,DRAFT,80
9636479533386,a48006906044,Noise reduction kit,Noise reduction,DRAFT,80
9636479566154,a42006906044,Noise reduction kit 125/150 SX 23-25,Noise reduction,DRAFT,80
9636479664458,a66008908588,Fly screen Mounting kit,Spare parts,DRAFT,80
9636480188746,t00212939050,CLU holder,Spare parts,DRAFT,80
9636480483658,a62608942044,Side panel (right),Spare parts,DRAFT,80
9636480516426,a62608941044,Side panel (left),Spare parts,DRAFT,80
9636480549194,a62607927044,Oil filler plug cover,Spare parts,DRAFT,80
9636480614730,a62607928044,Fuel tank protection (right),Spare parts,DRAFT,80
9636480647498,a62607926044,Fuel tank protection (left),Spare parts,DRAFT,80
9636482449738,3rb24007840x,RB KTM WINTER SWEATER,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
9636482744650,3rb24007850x,RB KTM WINTER BEANIE,,DRAFT,80
9636482974026,3rb24007860x,RB KTM DECORATION SET,,DRAFT,80
9636483072330,3rb24007880x,RB KTM ADVENT CALENDAR,,DRAFT,80
9636483170634,3rb24007890x,RB KTM WINTER SOCKS,,DRAFT,80
9636483432778,3pw21000270x,GRAVITY-FX REPLICA SHIRT,Jerseys,DRAFT,80
9636483629386,3pw191120x,ADVENTURE R JACKET,Jackets,DRAFT,80
9636484579658,3pw181020x,S-MX 1 R SHOES,Boots,DRAFT,80
9636485628234,3pw184310x,FUNCTION UNDERSHIRT LONG,Underwear,DRAFT,80
9636485792074,3pw184610x,FUNCTION UNDERSHIRT SHORT,Underwear,DRAFT,80
9636487102794,3rb23005700x,RB KTM WINTER SWEATER NAVY,"Hoodies, sweatshirts and sweat jackets",DRAFT,80
9636488675658,3rb23005790x,RB KTM WINTER POM POM BEANIE,Caps and beanies,DRAFT,50
9636488773962,3wp24004050x,REPLICA TEAM FLAT CAP,Caps and beanies,DRAFT,50
9636488839498,3wp24004060x,REPLICA TEAM CURVED CAP,Caps and beanies,DRAFT,50
9636488872266,3wp24004030x,REPLICA TEAM REV BACKPACK,Bags and Luggage,DRAFT,50
9636488970570,3wp24004040x,REPLICA TEAM TRAVEL BAG 9800,Bags and Luggage,DRAFT,80
9636489101642,3pw230046500,MOTO GP MODEL BIKE JACK MILLER,Model Bike,DRAFT,80
9636489560394,3pw24003180x,KIDS TRAINING BIKE,Electric Balance Bikes,DRAFT,20
9636490281290,089576w,Motor 450 SX-F Factory Ed. 2023,Engine sale,DRAFT,80
9636490314058,089350w,Motor 350 SX-F 2023,Engine sale,DRAFT,80
9636490346826,089330w,Motor 250 SX-F 2023,Engine sale,DRAFT,80
9636490412362,084622w,Motor 300 XC 2023,Engine sale,DRAFT,80
9636490674506,2024003xx,NAKED RANGE FOLDER MY24,Motorcycles,DRAFT,20; 80; 50
9636543856970,96014906044,Position light 125/250 DUKE 2024,Instruments/electrics,DRAFT,80
9636545823050,3ag240074100,PACKTALK EDGE,Helmets,DRAFT,80
9636547952970,3ki24006470x,REPEAT TEE,Tees and Polos,DRAFT,80
9636548673866,3ki24006540x,CRUMBLE CAP,Caps and beanies,DRAFT,80
9636548706634,3ki24006530x,RIPPED LOGO CAP,Caps and beanies,DRAFT,80
9636548739402,3ki24006690x,KIDS CRUMBLE CAP,Caps and beanies,DRAFT,80
9636548772170,3rb24007110x,RB KTM BRAD BINDER CURVED CAP,Caps and beanies,DRAFT,50
9636548837706,3rb24006360x,RB KTM CARBON BEANIE,Caps and beanies,DRAFT,50
9636548936010,3rb24006350x,RB KTM CARBON CURVED CAP,Caps and beanies,DRAFT,50
9636549198154,3rb24006020x,RB KTM CARBON KEYRING,Lifestyle,DRAFT,50
9636549689674,3rb24006030x,RB KTM BRAD BINDER KEYRING,Lifestyle,DRAFT,50
9636549722442,3rb24006040x,RB KTM JACK MILLER KEYRING,Lifestyle,DRAFT,50
9636549853514,3rb24007230x,RB KTM JACK MILLER TEE,Powersale,DRAFT,80
9636549951818,3ki24006500x,RIPPED TEE,Powersale,DRAFT,80
9636550541642,3ki24006490x,POPOUT TEE,Powersale,DRAFT,80
9636550607178,3ki24006670x,KIDS CRUMBLE TEE,Powersale,DRAFT,80
9636550639946,3ki24006480x,CRUMBLE TEE,Powersale,DRAFT,80
9636550738250,3ki24006520x,RIPPED LOGO ZIP HOODIE,Powersale,DRAFT,80
9636550771018,3ki24006680x,KIDS POPOUT HOODIE,Powersale,DRAFT,80
9636550803786,3ki24006510x,POPOUT HOODIE,Powersale,DRAFT,80
9636550836554,3rb24007150x,RB KTM JACK MILLER FLAT CAP,Powersale,DRAFT,80
9636550869322,3rb24007140x,RB KTM JACK MILLER CURVED CAP,Powersale,DRAFT,80
9636578296138,3rb220059000,COLOURSWITCH BEANIE,Caps and beanies,DRAFT,80
9637456511306,hsq-00029xc3r,XC_3R,HSQ - Diagnosetool,DRAFT,20
9637544198474,wp-3wp210077500,Renegade Backpack,WP - Bags and Luggage,DRAFT,80
9639267598666,camshaft-250-rac-2002,CAMSHAFT 250 RAC.         2002,Partstream,DRAFT,80
9639642431818,rear-light-lens-04,REAR LIGHT LENS             04,Partstream,DRAFT,80
9642982932810,o-ring-82-14x3-53-silicone,"O-RING  82,14X3,53 SILICONE",Partstream,DRAFT,80
9996965183818,air-jet-80-keihin,AIR JET 80 KEIHIN,Partstream,DRAFT,80
10003304350026,displacem-stick-450-exc-r-08-08,DISPLACEM. STICK. 450 EXC-R 08 | 08,Partstream,DRAFT,80
10004507099466,throttle-slide-ɗ-0,THROTTLE SLIDE 'Ɗ.0'',Partstream,DRAFT,80
10005063598410,crankshaft-cpl-2,CRANKSHAFT CPL.,Partstream,DRAFT,80
10005672722762,gasket-water-pump-cover-02,GASKET WATER PUMP COVER     02,Partstream,DRAFT,80
10008288002378,shock-absorber-96,SHOCK ABSORBER | 96,Partstream,DRAFT,80
10010429817162,kickstarter-cpl-racing,KICKSTARTER CPL. RACING,Partstream,DRAFT,80
10017501937994,rubber-sleeve-cable-passage-03,RUBBER SLEEVE CABLE PASSAGE 03,Partstream,DRAFT,80
10019590308170,heating-element-carb-heat-05,HEATING ELEMENT CARB. HEAT. 05,Partstream,DRAFT,80
10019591356746,handlebar-65-sx-2005,HANDLEBAR 65 SX           2005,Partstream,DRAFT,80
10032152707402,sealing-carrier-250-2000,SEALING CARRIER 250       2000,Partstream,DRAFT,80
10034106532170,freegun-ktm9-lig-boxer-boys,Freegun KTM9 Lig Boxer Boys,Lifestyle,DRAFT,
10034226790730,freegun-ktm-boxershort-car,FREEGUN KTM BOXERSHORT CAR,Lifestyle,DRAFT,
10034238128458,freegun-ktm-cotton-boxer-men-black-5-pack,FREEGUN KTM COTTON BOXER MEN BLACK ( 5 PACK ),Lifestyle,DRAFT,
10039012426058,center-stand-408mm-silver-99,CENTER STAND 408MM SILVER   99,Partstream,DRAFT,80
10045004710218,extractor-prim-gear-cpl,EXTRACTOR PRIM. GEAR CPL.,Partstream,DRAFT,80
10051193438538,seat-5,SEAT,Partstream,DRAFT,80
10059100193098,oil-scraper-connector-ring,OIL SCRAPER CONNECTOR RING,Partstream,DRAFT,80
10059100324170,oil-separator-foam-tube-720,OIL SEPARATOR FOAM TUBE 720,Partstream,DRAFT,80
10059100389706,oil-separator-2,OIL SEPARATOR,Partstream,DRAFT,80
10059100488010,oil-separator-foam-rubber,OIL SEPARATOR FOAM RUBBER,Partstream,DRAFT,80
10062496596298,filter-box-lower-part-lc8-03,FILTER BOX LOWER PART LC8   03,Partstream,DRAFT,80
10064630350154,lining-disk,LINING DISK,Partstream,DRAFT,80
10065406755146,carburetor-mikuni-bst40-266-03,CARBURETOR MIKUNI BST40-266 03,Partstream,DRAFT,80
10067993166154,springbow-silver-ྟ,SPRINGBOW SILVER           ྟ,Partstream,DRAFT,80
10072991924554,filter-box-cover-cpl-2-st-ྞ,FILTER BOX COVER CPL. 2-ST ྞ,Partstream,DRAFT,80
10074572063050,sprocket-cover-racing-2002,SPROCKET COVER RACING     2002,Partstream,DRAFT,80
10076047016266,brakecyl-protector-racing-2000,BRAKECYL.PROTECTOR RACING 2000,Partstream,DRAFT,80
10078772396362,crankshaft-cpl-3,CRANKSHAFT CPL.,Partstream,DRAFT,80
10079426871626,rb-ktm-grid-camo-flat-cap,RB KTM GRID CAMO FLAT CAP,Caps and beanies,DRAFT,80
10083903308106,rb-ktm-grid-camo-flat-cap-1,RB KTM DUSK CORDUROY CAP,Caps and beanies,DRAFT,80
10087074333002,collar-screw-m10x45-tx-tx,COLLAR SCREW M10X45         TX | TX,Partstream,DRAFT,
10087080526154,track-rods-cpl,TRACK RODS CPL.,Partstream,DRAFT,80
10087082918218,con-rod-rep-set-250-520-rac-00,CON.ROD REP.SET 250/520 RAC.00,Partstream,DRAFT,80
10088703689034,gr-ball-bearing-3205b-2rsrtng,GR. BALL BEARING 3205B-2RSRTNG,Partstream,DRAFT,80
10094485733706,front-monoshock-cpl,FRONT MONOSHOCK CPL.,Partstream,DRAFT,80
10097548919114,locating-screw-l-24-2003,LOCATING SCREW L=24       2003,Partstream,DRAFT,80
10100065304906,seat-olympic-yellow-duke-yellow-04,SEAT OLYMPIC-YELLOW DUKE YELLOW 04,Partstream,DRAFT,80
10101012496714,mirror-arm-r-s-cpl-us,MIRROR ARM R/S CPL. US,Partstream,DRAFT,80
10103350919498,circlip-din0472,CIRCLIP DIN0472,Partstream,DRAFT,
10103609491786,a-arm-down-l-s-xc-cpl,A-ARM DOWN L/S XC CPL.,Partstream,DRAFT,80
10114584772938,fender-front-orange-06-06,FENDER FRONT ORANGE         06 | 06,Partstream,DRAFT,80
10114732556618,drain-plug-w-magnet,DRAIN PLUG W. MAGNET,Partstream,DRAFT,80
10117740953930,reset-knob-for-tripmeter-ྟ,RESET KNOB FOR TRIPMETER   ྟ,Partstream,DRAFT,80
10117928943946,main-wiring-harness-lc8-adv-03,MAIN WIRING HARNESS LC8 ADV.03,Partstream,DRAFT,80
10120885141834,stator-7,STATOR,Partstream,DRAFT,80
10121337700682,sprocket-support-cpl-03,SPROCKET SUPPORT CPL. 03,Partstream,DRAFT,80
10122757734730,axle-clamp-l-s-tube-cpl,AXLE CLAMP L/S + TUBE CPL.,Partstream,DRAFT,80
10122769301834,spring-4-2n-mm-set-d-5-0mm-as-required,"SPRING 4,2N/MM SET D=5,0MM | As Required",Partstream,DRAFT,80
