id,handle,title,fits_on,fits_on_year,fits_on_make,fits_on_model,fits_on_year_new,fits_on_make_new,fits_on_model_new,ymm_summary,parts_compartment,parts_floor,parts_shelve,parts_list,parts_box,parts_row,global_fits_on_make_new,global_fits_on_model_new,global_fits_on_year_new,MPN
,wp-f2475s1,FC 450 Rockstar Edition 2019,"{""HUSQVARNA"":{""FC 450 ROCKSTAR EDITION"":[""2019""]}}",2019,HUSQVARNA,FC 450 ROCKSTAR EDITION,,,,HUSQVARNA — 2019-2019,,,,,,,,,,F2475S1
,wp-f2475t1,FC 450 Rockstar Edition 2020,"{""HUSQVARNA"":{""FC 450 ROCKSTAR EDITION"":[""2020""]}}",2020,HUSQVARNA,FC 450 ROCKSTAR EDITION,,,,HUSQVARNA — 2020-2020,,,,,,,,,,F2475T1
,wp-f2475t4,FE 501s 2020,"{""HUSQVARNA"":{""FE 501S"":[""2020""]}}",2020,HUSQVARNA,FE 501S,,,,HUSQVARNA — 2020-2020,,,,,,,,,,F2475T4
,wp-f2475u4,FE 501s 2021,"{""HUSQVARNA"":{""FE 501S"":[""2021""]}}",2021,HUSQVARNA,FE 501S,,,,HUSQVARNA — 2021-2021,,,,,,,,,,F2475U4
,wp-f2475w1,FC 450 Rockstar Edition 2023,"{""HUSQVARNA"":{""FC 450 ROCKSTAR EDITION"":[""2023""]}}",2023,HUSQVARNA,FC 450 ROCKSTAR EDITION,,,,HUSQVARNA — 2023-2023,,,,,,,,,,F2475W1
,wp-f2475w4,FE 501s 2023,"{""HUSQVARNA"":{""FE 501S"":[""2023""]}}",2023,HUSQVARNA,FE 501S,,,,HUSQVARNA — 2023-2023,,,,,,,,,,F2475W4
,wp-f2475z1,FC 450 Factory Edition 2026,"{""HUSQVARNA"":{""FC 450 FACTORY EDITION"":[""2026""]}}",2026,HUSQVARNA,FC 450 FACTORY EDITION,,,,HUSQVARNA — 2026-2026,,,,,,,,,,F2475Z1
,wp-f2675127,701 Enduro 2027,"{""HUSQVARNA"":{""701 ENDURO"":[""2027""]}}",2027,HUSQVARNA,701 ENDURO,,,,HUSQVARNA 701 (ENDURO) 2027-2027,,,,,,,,,,F2675127
,wp-f2703z2,Svartpilen 801 SE 2026,"{""HUSQVARNA"":{""SVARTPILEN 801 SE"":[""2026""]}}",2026,HUSQVARNA,SVARTPILEN 801 SE,,,,HUSQVARNA — 2026-2026,,,,,,,,,,F2703Z2
,wp-f2775227,Svartpilen 801 SE 2027,"{""HUSQVARNA"":{""SVARTPILEN 801 SE"":[""2027""]}}",2027,HUSQVARNA,SVARTPILEN 801 SE,,,,HUSQVARNA — 2027-2027,,,,,,,,,,F2775227
,wp-f2875127,Norden 901 2027,"{""HUSQVARNA"":{""NORDEN 901"":[""2027""]}}",2027,HUSQVARNA,NORDEN 901,,,,HUSQVARNA — 2027-2027,,,,,,,,,,F2875127
,wp-f2875227,Norden 901 Expedition 2027,"{""HUSQVARNA"":{""NORDEN 901 EXPEDITION"":[""2027""]}}",2027,HUSQVARNA,NORDEN 901 EXPEDITION,,,,HUSQVARNA — 2027-2027,,,,,,,,,,F2875227
,wp-f3001s1,Freeride E-XC 2019,"{""KTM"":{""FREERIDE E-XC"":[""2019""]}}",2019,KTM,FREERIDE E-XC,,,,KTM — 2019-2019,,,,,,,,,,F3001S1
,wp-f3001t1,Freeride E-XC 2020,"{""KTM"":{""FREERIDE E-XC"":[""2020""]}}",2020,KTM,FREERIDE E-XC,,,,KTM — 2020-2020,,,,,,,,,,F3001T1
,wp-f3001t6,SX-E 5 2020,"{""KTM"":{""SX-E 5"":[""2020""]}}",2020,KTM,SX-E 5,,,,KTM — 2020-2020,,,,,,,,,,F3001T6
,wp-f3001t7,EE 5 2020,"{""GASGAS"":{""EE 5"":[""2020""]}}",2020,GASGAS,EE 5,,,,GASGAS — 2020-2020,,,,,,,,,,F3001T7
,wp-f3001u6,SX-E 5 2021,"{""KTM"":{""SX-E 5"":[""2021""]}}",2021,KTM,SX-E 5,,,,KTM — 2021-2021,,,,,,,,,,F3001U6
,wp-f3001u7,EE 5 2021,"{""GASGAS"":{""EE 5"":[""2021""]}}",2021,GASGAS,EE 5,,,,GASGAS — 2021-2021,,,,,,,,,,F3001U7
,wp-f3001v1,Freeride E-XC 2022,"{""KTM"":{""FREERIDE E-XC"":[""2022""]}}",2022,KTM,FREERIDE E-XC,,,,KTM — 2022-2022,,,,,,,,,,F3001V1
,wp-f3001v7,EE 5 2022,"{""GASGAS"":{""EE 5"":[""2022""]}}",2022,GASGAS,EE 5,,,,GASGAS — 2022-2022,,,,,,,,,,F3001V7
,wp-f3001w6,SX-E 5 2023,"{""KTM"":{""SX-E 5"":[""2023""]}}",2023,KTM,SX-E 5,,,,KTM — 2023-2023,,,,,,,,,,F3001W6
,wp-f3001w7,EE 5 2023,"{""GASGAS"":{""EE 5"":[""2023""]}}",2023,GASGAS,EE 5,,,,GASGAS — 2023-2023,,,,,,,,,,F3001W7
,wp-f3001w8,SX-E 3 2023,"{""KTM"":{""SX-E 3"":[""2023""]}}",2023,KTM,SX-E 3,,,,KTM — 2023-2023,,,,,,,,,,F3001W8
,wp-f3001w9,EE 3 2023,"{""GASGAS"":{""EE 3"":[""2023""]}}",2023,GASGAS,EE 3,,,,GASGAS — 2023-2023,,,,,,,,,,F3001W9
,wp-f4003qx,125 Duke 2017,"{""KTM"":{""125 DUKE"":[""2017""]}}",2017,KTM,125 DUKE,,,,KTM 125 (STREET) 2017-2017,,,,,,,,,,F4003Q1
,wp-f4003rx,125 Duke 2018,"{""KTM"":{""125 DUKE"":[""2018""]}}",2018,KTM,125 DUKE,,,,KTM 125 (STREET) 2018-2018,,,,,,,,,,F4003R1
,wp-f5387ux,390 Adventure 低座版 2021,"{""KTM"":{""390 ADVENTURE 低座版"":[""2021""]}}",2021,KTM,390 ADVENTURE 低座版,,,,KTM 390 (STREET) 2021-2021,,,,,,,,,,F5387U5
,wp-f6001427,50 SX 2027,"{""KTM"":{""50 SX"":[""2027""]}}",2027,KTM,50 SX,,,,KTM 50 (SX) 2027-2027,,,,,,,,,,F6001427
,wp-f6001627,65 SX 2027,"{""KTM"":{""65 SX"":[""2027""]}}",2027,KTM,65 SX,,,,KTM 65 (SX) 2027-2027,,,,,,,,,,F6001627
,wp-f6001827,85 SX 17/14 2027,"{""KTM"":{""85 SX 17/14"":[""2027""]}}",2027,KTM,85 SX 17/14,,,,KTM 85 (SX) 2027-2027,,,,,,,,,,F6001827
,wp-f6001927,85 SX 19/16 2027,"{""KTM"":{""85 SX 19/16"":[""2027""]}}",2027,KTM,85 SX 19/16,,,,KTM 85 (SX) 2027-2027,,,,,,,,,,F6001927
,wp-f6001m4,50 SX 2013,"{""KTM"":{""50 SX"":[""2013""]}}",2013,KTM,50 SX,,,,KTM 50 (SX) 2013-2013,,,,,,,,,,F6001M4
,wp-f6001m8,85 SX 17/14 2013,"{""KTM"":{""85 SX 17/14"":[""2013""]}}",2013,KTM,85 SX 17/14,,,,KTM 85 (SX) 2013-2013,,,,,,,,,,F6001M8
,wp-f6001m9,85 SX 19/16 2013,"{""KTM"":{""85 SX 19/16"":[""2013""]}}",2013,KTM,85 SX 19/16,,,,KTM 85 (SX) 2013-2013,,,,,,,,,,F6001M9
,wp-f6001n4,50 SX 2014,"{""KTM"":{""50 SX"":[""2014""]}}",2014,KTM,50 SX,,,,KTM 50 (SX) 2014-2014,,,,,,,,,,F6001N4
,wp-f6001n9,85 SX 19/16 2014,"{""KTM"":{""85 SX 19/16"":[""2014""]}}",2014,KTM,85 SX 19/16,,,,KTM 85 (SX) 2014-2014,,,,,,,,,,F6001N9
,wp-f6001o4,50 SX 2015,"{""KTM"":{""50 SX"":[""2015""]}}",2015,KTM,50 SX,,,,KTM 50 (SX) 2015-2015,,,,,,,,,,F6001O4
,wp-f6001o5,50 SX Mini 2015,"{""KTM"":{""50 SX MINI"":[""2015""]}}",2015,KTM,50 SX MINI,,,,KTM 50 (SX) 2015-2015,,,,,,,,,,F6001O5
,wp-f6001o6,65 SX 2015,"{""KTM"":{""65 SX"":[""2015""]}}",2015,KTM,65 SX,,,,KTM 65 (SX) 2015-2015,,,,,,,,,,F6001O6
,wp-f6001o8,85 SX 17/14 2015,"{""KTM"":{""85 SX 17/14"":[""2015""]}}",2015,KTM,85 SX 17/14,,,,KTM 85 (SX) 2015-2015,,,,,,,,,,F6001O8
,wp-f6001o9,85 SX 19/16 2015,"{""KTM"":{""85 SX 19/16"":[""2015""]}}",2015,KTM,85 SX 19/16,,,,KTM 85 (SX) 2015-2015,,,,,,,,,,F6001O9
,wp-f6001p4,50 SX 2016,"{""KTM"":{""50 SX"":[""2016""]}}",2016,KTM,50 SX,,,,KTM 50 (SX) 2016-2016,,,,,,,,,,F6001P4
,wp-f6001p5,50 SX Mini 2016,"{""KTM"":{""50 SX MINI"":[""2016""]}}",2016,KTM,50 SX MINI,,,,KTM 50 (SX) 2016-2016,,,,,,,,,,F6001P5
,wp-f6001p6,65 SX 2016,"{""KTM"":{""65 SX"":[""2016""]}}",2016,KTM,65 SX,,,,KTM 65 (SX) 2016-2016,,,,,,,,,,F6001P6
,wp-f6001p8,85 SX 17/14 2016,"{""KTM"":{""85 SX 17/14"":[""2016""]}}",2016,KTM,85 SX 17/14,,,,KTM 85 (SX) 2016-2016,,,,,,,,,,F6001P8
,wp-f6001p9,85 SX 19/16 2016,"{""KTM"":{""85 SX 19/16"":[""2016""]}}",2016,KTM,85 SX 19/16,,,,KTM 85 (SX) 2016-2016,,,,,,,,,,F6001P9
,wp-f6001q4,50 SX 2017,"{""KTM"":{""50 SX"":[""2017""]}}",2017,KTM,50 SX,,,,KTM 50 (SX) 2017-2017,,,,,,,,,,F6001Q4
,wp-f6001q5,50 SX MINI 2017,"{""KTM"":{""50 SX MINI"":[""2017""]}}",2017,KTM,50 SX MINI,,,,KTM 50 (SX) 2017-2017,,,,,,,,,,F6001Q5
,wp-f6001q6,65 SX 2017,"{""KTM"":{""65 SX"":[""2017""]}}",2017,KTM,65 SX,,,,KTM 65 (SX) 2017-2017,,,,,,,,,,F6001Q6
,wp-f6001q8,85 SX 17/14 2017,"{""KTM"":{""85 SX 17/14"":[""2017""]}}",2017,KTM,85 SX 17/14,,,,KTM 85 (SX) 2017-2017,,,,,,,,,,F6001Q8
,wp-f6001q9,85 SX 19/16 2017,"{""KTM"":{""85 SX 19/16"":[""2017""]}}",2017,KTM,85 SX 19/16,,,,KTM 85 (SX) 2017-2017,,,,,,,,,,F6001Q9
,wp-f6001r4,50 SX 2018,"{""KTM"":{""50 SX"":[""2018""]}}",2018,KTM,50 SX,,,,KTM 50 (SX) 2018-2018,,,,,,,,,,F6001R4
,wp-f6001r6,65 SX 2018,"{""KTM"":{""65 SX"":[""2018""]}}",2018,KTM,65 SX,,,,KTM 65 (SX) 2018-2018,,,,,,,,,,F6001R6
,wp-f6001r8,85 SX 17/14 2018,"{""KTM"":{""85 SX 17/14"":[""2018""]}}",2018,KTM,85 SX 17/14,,,,KTM 85 (SX) 2018-2018,,,,,,,,,,F6001R8
,wp-f6001r9,85 SX 19/16 2018,"{""KTM"":{""85 SX 19/16"":[""2018""]}}",2018,KTM,85 SX 19/16,,,,KTM 85 (SX) 2018-2018,,,,,,,,,,F6001R9
,wp-f6001s4,50 SX 2019,"{""KTM"":{""50 SX"":[""2019""]}}",2019,KTM,50 SX,,,,KTM 50 (SX) 2019-2019,,,,,,,,,,F6001S4
,wp-f6001s5,50 SX Mini 2019,"{""KTM"":{""50 SX MINI"":[""2019""]}}",2019,KTM,50 SX MINI,,,,KTM 50 (SX) 2019-2019,,,,,,,,,,F6001S5
,wp-f6001s6,65 SX 2019,"{""KTM"":{""65 SX"":[""2019""]}}",2019,KTM,65 SX,,,,KTM 65 (SX) 2019-2019,,,,,,,,,,F6001S6
,wp-f6001s8,85 SX 17/14 2019,"{""KTM"":{""85 SX 17/14"":[""2019""]}}",2019,KTM,85 SX 17/14,,,,KTM 85 (SX) 2019-2019,,,,,,,,,,F6001S8
,wp-f6001s9,85 SX 19/16 2019,"{""KTM"":{""85 SX 19/16"":[""2019""]}}",2019,KTM,85 SX 19/16,,,,KTM 85 (SX) 2019-2019,,,,,,,,,,F6001S9
,wp-f6001t4,50 SX 2020,"{""KTM"":{""50 SX"":[""2020""]}}",2020,KTM,50 SX,,,,KTM 50 (SX) 2020-2020,,,,,,,,,,F6001T4
,wp-f6001t5,50 SX Mini 2020,"{""KTM"":{""50 SX MINI"":[""2020""]}}",2020,KTM,50 SX MINI,,,,KTM 50 (SX) 2020-2020,,,,,,,,,,F6001T5
,wp-f6001t6,65 SX 2020,"{""KTM"":{""65 SX"":[""2020""]}}",2020,KTM,65 SX,,,,KTM 65 (SX) 2020-2020,,,,,,,,,,F6001T6
,wp-f6001t8,85 SX 17/14 2020,"{""KTM"":{""85 SX 17/14"":[""2020""]}}",2020,KTM,85 SX 17/14,,,,KTM 85 (SX) 2020-2020,,,,,,,,,,F6001T8
,wp-f6001t9,85 SX 19/16 2020,"{""KTM"":{""85 SX 19/16"":[""2020""]}}",2020,KTM,85 SX 19/16,,,,KTM 85 (SX) 2020-2020,,,,,,,,,,F6001T9
,wp-f6001u4,50 SX 2021,"{""KTM"":{""50 SX"":[""2021""]}}",2021,KTM,50 SX,,,,KTM 50 (SX) 2021-2021,,,,,,,,,,F6001U4
,wp-f6001u6,65 SX 2021,"{""KTM"":{""65 SX"":[""2021""]}}",2021,KTM,65 SX,,,,KTM 65 (SX) 2021-2021,,,,,,,,,,F6001U6
,wp-f6001u8,85 SX 17/14 2021,"{""KTM"":{""85 SX 17/14"":[""2021""]}}",2021,KTM,85 SX 17/14,,,,KTM 85 (SX) 2021-2021,,,,,,,,,,F6001U8
,wp-f6001u9,85 SX 19/16 2021,"{""KTM"":{""85 SX 19/16"":[""2021""]}}",2021,KTM,85 SX 19/16,,,,KTM 85 (SX) 2021-2021,,,,,,,,,,F6001U9
,wp-f6001w4,50 SX 2023,"{""KTM"":{""50 SX"":[""2023""]}}",2023,KTM,50 SX,,,,KTM 50 (SX) 2023-2023,,,,,,,,,,F6001W4
,wp-f6001w5,50 SX Mini 2023,"{""KTM"":{""50 SX MINI"":[""2023""]}}",2023,KTM,50 SX MINI,,,,KTM 50 (SX) 2023-2023,,,,,,,,,,F6001W5
,wp-f6001w6,65 SX 2023,"{""KTM"":{""65 SX"":[""2023""]}}",2023,KTM,65 SX,,,,KTM 65 (SX) 2023-2023,,,,,,,,,,F6001W6
,wp-f6001w8,85 SX 17/14 2023,"{""KTM"":{""85 SX 17/14"":[""2023""]}}",2023,KTM,85 SX 17/14,,,,KTM 85 (SX) 2023-2023,,,,,,,,,,F6001W8
,wp-f6001w9,85 SX 19/16 2023,"{""KTM"":{""85 SX 19/16"":[""2023""]}}",2023,KTM,85 SX 19/16,,,,KTM 85 (SX) 2023-2023,,,,,,,,,,F6001W9
,wp-f6075m4,50 SXS 2013,"{""KTM"":{""50 SXS"":[""2013""]}}",2013,KTM,50 SXS,,,,KTM 50 2013-2013,,,,,,,,,,F6075M4
,wp-f6075m8,85 SXS 17/14 2013,"{""KTM"":{""85 SXS 17/14"":[""2013""]}}",2013,KTM,85 SXS 17/14,,,,KTM 85 2013-2013,,,,,,,,,,F6075M8
,wp-f6075n4,50 SXS 2014,"{""KTM"":{""50 SXS"":[""2014""]}}",2014,KTM,50 SXS,,,,KTM 50 2014-2014,,,,,,,,,,F6075N4
,wp-f6075n9,85 SXS 17/14 2014,"{""KTM"":{""85 SXS 17/14"":[""2014""]}}",2014,KTM,85 SXS 17/14,,,,KTM 85 2014-2014,,,,,,,,,,F6075N9
,wp-f6075o4,50 SXS 2015,"{""KTM"":{""50 SXS"":[""2015""]}}",2015,KTM,50 SXS,,,,KTM 50 2015-2015,,,,,,,,,,F6075O4
,wp-f6075o6,65 SXS 2015,"{""KTM"":{""65 SXS"":[""2015""]}}",2015,KTM,65 SXS,,,,KTM 65 2015-2015,,,,,,,,,,F6075O6
,wp-f6075o8,85 SXS 17/14 2015,"{""KTM"":{""85 SXS 17/14"":[""2015""]}}",2015,KTM,85 SXS 17/14,,,,KTM 85 2015-2015,,,,,,,,,,F6075O8
,wp-f6075o9,85 SXS 19/16 2015,"{""KTM"":{""85 SXS 19/16"":[""2015""]}}",2015,KTM,85 SXS 19/16,,,,KTM 85 2015-2015,,,,,,,,,,F6075O9
,wp-f6075p4,50 SXS 2016,"{""KTM"":{""50 SXS"":[""2016""]}}",2016,KTM,50 SXS,,,,KTM 50 2016-2016,,,,,,,,,,F6075P4
,wp-f6075p5,50 SXS Mini 2016,"{""KTM"":{""50 SXS MINI"":[""2016""]}}",2016,KTM,50 SXS MINI,,,,KTM 50 2016-2016,,,,,,,,,,F6075P5
,wp-f6101027,125 SX 2027,"{""KTM"":{""125 SX"":[""2027""]}}",2027,KTM,125 SX,,,,KTM 125 (SX) 2027-2027,,,,,,,,,,F6101027
,wp-f6101u0,125 SX 2021,"{""KTM"":{""125 SX"":[""2021""]}}",2021,KTM,125 SX,,,,KTM 125 (SX) 2021-2021,,,,,,,,,,F6101U0
,wp-f6101u1,150 SX 2021,"{""KTM"":{""150 SX"":[""2021""]}}",2021,KTM,150 SX,,,,KTM 150 (SX) 2021-2021,,,,,,,,,,F6101U1
,wp-f6101w0,125 SX 2023,"{""KTM"":{""125 SX"":[""2023""]}}",2023,KTM,125 SX,,,,KTM 125 (SX) 2023-2023,,,,,,,,,,F6101W0
,wp-f6175327,125 XC 2027,"{""KTM"":{""125 XC"":[""2027""]}}",2027,KTM,125 XC,,,,KTM 125 (XC) 2027-2027,,,,,,,,,,F6175327
,wp-f6175o5,150 XC 2015,"{""KTM"":{""150 XC"":[""2015""]}}",2015,KTM,150 XC,,,,KTM 150 (XC) 2015-2015,,,,,,,,,,F6175O5
,wp-f6175u3,125 XC 2021,"{""KTM"":{""125 XC"":[""2021""]}}",2021,KTM,125 XC,,,,KTM 125 (XC) 2021-2021,,,,,,,,,,F6175U3
,wp-f6175w3,125 XC 2023,"{""KTM"":{""125 XC"":[""2023""]}}",2023,KTM,125 XC,,,,KTM 125 (XC) 2023-2023,,,,,,,,,,F6175W3
,wp-f6301027,250 SX 2027,"{""KTM"":{""250 SX"":[""2027""]}}",2027,KTM,250 SX,,,,KTM 250 (SX) 2027-2027,,,,,,,,,,F6301027
,wp-f6301u0,250 SX 2021,"{""KTM"":{""250 SX"":[""2021""]}}",2021,KTM,250 SX,,,,KTM 250 (SX) 2021-2021,,,,,,,,,,F6301U0
,wp-f6301w0,250 SX 2023,"{""KTM"":{""250 SX"":[""2023""]}}",2023,KTM,250 SX,,,,KTM 250 (SX) 2023-2023,,,,,,,,,,F6301W0
,wp-f6375527,250 XC 2027,"{""KTM"":{""250 XC"":[""2027""]}}",2027,KTM,250 XC,,,,KTM 250 (XC) 2027-2027,,,,,,,,,,F6375527
,wp-f6375o5,250 XC 2015,"{""KTM"":{""250 XC"":[""2015""]}}",2015,KTM,250 XC,,,,KTM 250 (XC) 2015-2015,,,,,,,,,,F6375O5
,wp-f6375p5,250 XC 2016,"{""KTM"":{""250 XC"":[""2016""]}}",2016,KTM,250 XC,,,,KTM 250 (XC) 2016-2016,,,,,,,,,,F6375P5
,wp-f6375r5,250 XC 2018,"{""KTM"":{""250 XC"":[""2018""]}}",2018,KTM,250 XC,,,,KTM 250 (XC) 2018-2018,,,,,,,,,,F6375R5
,wp-f6375s5,250 XC 2019,"{""KTM"":{""250 XC"":[""2019""]}}",2019,KTM,250 XC,,,,KTM 250 (XC) 2019-2019,,,,,,,,,,F6375S5
,wp-f6375t5,250 XC TPI 2020,"{""KTM"":{""250 XC TPI"":[""2020""]}}",2020,KTM,250 XC TPI,,,,KTM 250 (XC) 2020-2020,,,,,,,,,,F6375T5
,wp-f6375u5,250 XC TPI 2021,"{""KTM"":{""250 XC TPI"":[""2021""]}}",2021,KTM,250 XC TPI,,,,KTM 250 (XC) 2021-2021,,,,,,,,,,F6375U5
,wp-f6375w5,250 XC 2023,"{""KTM"":{""250 XC"":[""2023""]}}",2023,KTM,250 XC,,,,KTM 250 (XC) 2023-2023,,,,,,,,,,F6375W5
,wp-f6401127,300 SX 2027,"{""KTM"":{""300 SX"":[""2027""]}}",2027,KTM,300 SX,,,,KTM 300 (SX) 2027-2027,,,,,,,,,,F6401127
,wp-f6401w1,300 SX 2023,"{""KTM"":{""300 SX"":[""2023""]}}",2023,KTM,300 SX,,,,KTM 300 (SX) 2023-2023,,,,,,,,,,F6401W1
,wp-f6475527,300 XC 2027,"{""KTM"":{""300 XC"":[""2027""]}}",2027,KTM,300 XC,,,,KTM 300 (XC) 2027-2027,,,,,,,,,,F6475527
,wp-f6475o5,300 XC 2015,"{""KTM"":{""300 XC"":[""2015""]}}",2015,KTM,300 XC,,,,KTM 300 (XC) 2015-2015,,,,,,,,,,F6475O5
,wp-f6475p5,300 XC 2016,"{""KTM"":{""300 XC"":[""2016""]}}",2016,KTM,300 XC,,,,KTM 300 (XC) 2016-2016,,,,,,,,,,F6475P5
,wp-f6475r5,300 XC 2018,"{""KTM"":{""300 XC"":[""2018""]}}",2018,KTM,300 XC,,,,KTM 300 (XC) 2018-2018,,,,,,,,,,F6475R5
,wp-f6475s5,300 XC 2019,"{""KTM"":{""300 XC"":[""2019""]}}",2019,KTM,300 XC,,,,KTM 300 (XC) 2019-2019,,,,,,,,,,F6475S5
,wp-f6475t5,300 XC TPI 2020,"{""KTM"":{""300 XC TPI"":[""2020""]}}",2020,KTM,300 XC TPI,,,,KTM 300 (XC) 2020-2020,,,,,,,,,,F6475T5
,wp-f6475u5,300 XC TPI 2021,"{""KTM"":{""300 XC TPI"":[""2021""]}}",2021,KTM,300 XC TPI,,,,KTM 300 (XC) 2021-2021,,,,,,,,,,F6475U5
,wp-f6475w5,300 XC 2023,"{""KTM"":{""300 XC"":[""2023""]}}",2023,KTM,300 XC,,,,KTM 300 (XC) 2023-2023,,,,,,,,,,F6475W5
,wp-f7103o2,125 EXC Six Days 2015,"{""KTM"":{""125 EXC SIX DAYS"":[""2015""]}}",2015,KTM,125 EXC SIX DAYS,,,,KTM 125 (EXC) 2015-2015,,,,,,,,,,F7103O2
,wp-f7103o6,125 EXC 2015,"{""KTM"":{""125 EXC"":[""2015""]}}",2015,KTM,125 EXC,,,,KTM 125 (EXC) 2015-2015,,,,,,,,,,F7103O6
,wp-f7103o7,125 EXC Factory Edition 2015,"{""KTM"":{""125 EXC FACTORY EDITION"":[""2015""]}}",2015,KTM,125 EXC FACTORY EDITION,,,,KTM 125 (EXC) 2015-2015,,,,,,,,,,F7103O7
,wp-f7103p2,125 EXC Six Days 2016,"{""KTM"":{""125 EXC SIX DAYS"":[""2016""]}}",2016,KTM,125 EXC SIX DAYS,,,,KTM 125 (EXC) 2016-2016,,,,,,,,,,F7103P2
,wp-f7103p6,125 EXC 2016,"{""KTM"":{""125 EXC"":[""2016""]}}",2016,KTM,125 EXC,,,,KTM 125 (EXC) 2016-2016,,,,,,,,,,F7103P6
,wp-f7103q2,125 EXC Six Days 2017,"{""KTM"":{""125 EXC SIX DAYS"":[""2017""]}}",2017,KTM,125 EXC SIX DAYS,,,,KTM 125 (EXC) 2017-2017,,,,,,,,,,F7103Q2
,wp-f7103q3,125 XC-W 2017,"{""KTM"":{""125 XC-W"":[""2017""]}}",2017,KTM,125 XC-W,,,,KTM 125 (XC) 2017-2017,,,,,,,,,,F7103Q3
,wp-f7103q6,125 EXC 2017,"{""KTM"":{""125 EXC"":[""2017""]}}",2017,KTM,125 EXC,,,,KTM 125 (EXC) 2017-2017,,,,,,,,,,F7103Q6
,wp-f7103r3,125 XC-W 2018,"{""KTM"":{""125 XC-W"":[""2018""]}}",2018,KTM,125 XC-W,,,,KTM 125 (XC) 2018-2018,,,,,,,,,,F7103R3
,wp-f7103s3,125 XC-W 2019,"{""KTM"":{""125 XC-W"":[""2019""]}}",2019,KTM,125 XC-W,,,,KTM 125 (XC) 2019-2019,,,,,,,,,,F7103S3
,wp-f7103t6,150 EXC TPI 2020,"{""KTM"":{""150 EXC TPI"":[""2020""]}}",2020,KTM,150 EXC TPI,,,,KTM 150 (EXC) 2020-2020,,,,,,,,,,F7103T6
,wp-f7103u6,150 EXC TPI 2021,"{""KTM"":{""150 EXC TPI"":[""2021""]}}",2021,KTM,150 EXC TPI,,,,KTM 150 (EXC) 2021-2021,,,,,,,,,,F7103U6
,wp-f7103w6,150 EXC 2023,"{""KTM"":{""150 EXC"":[""2023""]}}",2023,KTM,150 EXC,,,,KTM 150 (EXC) 2023-2023,,,,,,,,,,F7103W6
,wp-f7175r3,150 XC-W 2018,"{""KTM"":{""150 XC-W"":[""2018""]}}",2018,KTM,150 XC-W,,,,KTM 150 (XC) 2018-2018,,,,,,,,,,F7175R3
,wp-f7175s3,150 XC-W 2019,"{""KTM"":{""150 XC-W"":[""2019""]}}",2019,KTM,150 XC-W,,,,KTM 150 (XC) 2019-2019,,,,,,,,,,F7175S3
,wp-f7175t3,150 XC-W TPI 2020,"{""KTM"":{""150 XC-W TPI"":[""2020""]}}",2020,KTM,150 XC-W TPI,,,,KTM 150 (XC) 2020-2020,,,,,,,,,,F7175T3
,wp-f7175u3,150 XC-W TPI 2021,"{""KTM"":{""150 XC-W TPI"":[""2021""]}}",2021,KTM,150 XC-W TPI,,,,KTM 150 (XC) 2021-2021,,,,,,,,,,F7175U3
,wp-f7175w3,150 XC-W 2023,"{""KTM"":{""150 XC-W"":[""2023""]}}",2023,KTM,150 XC-W,,,,KTM 150 (XC) 2023-2023,,,,,,,,,,F7175W3
,wp-f7275o3,200 XC-W 2015,"{""KTM"":{""200 XC-W"":[""2015""]}}",2015,KTM,200 XC-W,,,,KTM 200 (XC) 2015-2015,,,,,,,,,,F7275O3
,wp-f7275p3,200 XC-W 2016,"{""KTM"":{""200 XC-W"":[""2016""]}}",2016,KTM,200 XC-W,,,,KTM 200 (XC) 2016-2016,,,,,,,,,,F7275P3
,wp-f7303o2,250 EXC Six Days 2015,"{""KTM"":{""250 EXC SIX DAYS"":[""2015""]}}",2015,KTM,250 EXC SIX DAYS,,,,KTM 250 (EXC) 2015-2015,,,,,,,,,,F7303O2
,wp-f7303o7,250 EXC Factory Edition  2015,"{""KTM"":{""250 EXC FACTORY EDITION"":[""2015""]}}",2015,KTM,250 EXC FACTORY EDITION,,,,KTM 250 (EXC) 2015-2015,,,,,,,,,,F7303O7
,wp-f7303p2,250 EXC Six Days 2016,"{""KTM"":{""250 EXC SIX DAYS"":[""2016""]}}",2016,KTM,250 EXC SIX DAYS,,,,KTM 250 (EXC) 2016-2016,,,,,,,,,,F7303P2
,wp-f7303q2,250 EXC Six Days 2017,"{""KTM"":{""250 EXC SIX DAYS"":[""2017""]}}",2017,KTM,250 EXC SIX DAYS,,,,KTM 250 (EXC) 2017-2017,,,,,,,,,,F7303Q2
,wp-f7303s2,250 EXC Six Days TPI 2019,"{""KTM"":{""250 EXC SIX DAYS TPI"":[""2019""]}}",2019,KTM,250 EXC SIX DAYS TPI,,,,KTM 250 (EXC) 2019-2019,,,,,,,,,,F7303S2
,wp-f7303s7,250 EXC TPI 2019,"{""KTM"":{""250 EXC TPI"":[""2019""]}}",2019,KTM,250 EXC TPI,,,,KTM 250 (EXC) 2019-2019,,,,,,,,,,F7303S7
,wp-f7303t2,250 EXC Six Days TPI 2020,"{""KTM"":{""250 EXC SIX DAYS TPI"":[""2020""]}}",2020,KTM,250 EXC SIX DAYS TPI,,,,KTM 250 (EXC) 2020-2020,,,,,,,,,,F7303T2
