row_kind,title,handle,status,variant_sku,product_id_numeric,variant_id_numeric,admin_url
x_single_variant,TEAM FLAT CAP,3pw24000370x,ACTIVE,3PW240003700,8636791783754,47522546188618,https://ktm-shop-nl.myshopify.com/admin/products/8636791783754
shared_sku_peer,TEAM FLAT CAP,3pw240003700,ACTIVE,3PW240003700,15563663999306,61426409603402,https://ktm-shop-nl.myshopify.com/admin/products/15563663999306
x_single_variant,TEAM LANYARD ORANGE,3pw24000150x,ACTIVE,3PW240001500,8636804170058,47522580463946,https://ktm-shop-nl.myshopify.com/admin/products/8636804170058
shared_sku_peer,TEAM LANYARD ORANGE,3pw240001500,ACTIVE,3PW240001500,15563663343946,61426407768394,https://ktm-shop-nl.myshopify.com/admin/products/15563663343946
x_single_variant,TEAM MUG BLACK,3pw24000110x,ACTIVE,3PW240001100,8636804038986,47522580234570,https://ktm-shop-nl.myshopify.com/admin/products/8636804038986
shared_sku_peer,TEAM MUG BLACK,3pw240001100,ACTIVE,3PW240001100,15563662950730,61426406752586,https://ktm-shop-nl.myshopify.com/admin/products/15563662950730
x_single_variant,TEAM MUG ORANGE,3pw24000120x,ACTIVE,3PW240001200,8636804071754,47522580267338,https://ktm-shop-nl.myshopify.com/admin/products/8636804071754
shared_sku_peer,TEAM MUG ORANGE,3pw240001200,ACTIVE,3PW240001200,15563663016266,61426406883658,https://ktm-shop-nl.myshopify.com/admin/products/15563663016266
shared_sku_peer,TEAM ORANGE SHADES,3pw240000100,ACTIVE,3PW240000100,15563662229834,61426405146954,https://ktm-shop-nl.myshopify.com/admin/products/15563662229834
x_single_variant,TEAM SHADES BLACK,3pw24000020x,ACTIVE,3PW240000200,8636803973450,47522580070730,https://ktm-shop-nl.myshopify.com/admin/products/8636803973450
x_single_variant,TEAM SHADES ORANGE,3pw24000010x,ACTIVE,3PW240000100,8636803940682,47522580037962,https://ktm-shop-nl.myshopify.com/admin/products/8636803940682
x_single_variant,TEAM TRAVEL BAG 9800,3pw24000080x,ACTIVE,3PW240000800,8636804923722,47522581512522,https://ktm-shop-nl.myshopify.com/admin/products/8636804923722
shared_sku_peer,TEAM TRAVEL BAG 9800,3pw240000800,ACTIVE,3PW240000800,15563662754122,61426406424906,https://ktm-shop-nl.myshopify.com/admin/products/15563662754122
x_single_variant,TEAM TRUCKER BAG,3pw24000090x,ACTIVE,3PW240000900,8636804956490,47522581578058,https://ktm-shop-nl.myshopify.com/admin/products/8636804956490
shared_sku_peer,TEAM TRUCKER BAG,3pw240000900,ACTIVE,3PW240000900,15563662819658,61426406555978,https://ktm-shop-nl.myshopify.com/admin/products/15563662819658
x_single_variant,TEAM TRUCKER CAP,3pw24000360x,ACTIVE,3PW240003600,8636791718218,47522546123082,https://ktm-shop-nl.myshopify.com/admin/products/8636791718218
shared_sku_peer,TEAM TRUCKER CAP,3pw240003600,ACTIVE,3PW240003600,15563663901002,61426409374026,https://ktm-shop-nl.myshopify.com/admin/products/15563663901002
shared_sku_peer,TECH 10 BUCKLE BASE,3pw200021400,ACTIVE,3PW200021400,7113430139061,41457537384629,https://ktm-shop-nl.myshopify.com/admin/products/7113430139061
x_single_variant,TECH 10 BUCKLE BASE,3pw20002140x,ACTIVE,3PW200021400,8464275964234,46938987528522,https://ktm-shop-nl.myshopify.com/admin/products/8464275964234
shared_sku_peer,TECH 10 BUCKLE STRAP,3pw200021500,ACTIVE,3PW200021500,7113430171829,41457537417397,https://ktm-shop-nl.myshopify.com/admin/products/7113430171829
x_single_variant,TECH 10 BUCKLE STRAP,3pw20002150x,ACTIVE,3PW200021500,8464276029770,46938987561290,https://ktm-shop-nl.myshopify.com/admin/products/8464276029770
shared_sku_peer,TECH 10 STRAP LOCK SET,3pw200021600,ACTIVE,3PW200021600,7113430106293,41457537351861,https://ktm-shop-nl.myshopify.com/admin/products/7113430106293
x_single_variant,TECH 10 STRAP LOCK SET,3pw20002160x,ACTIVE,3PW200021600,8464276062538,46938987594058,https://ktm-shop-nl.myshopify.com/admin/products/8464276062538
x_single_variant,Throttle Bottle Opener,3pw25001860x,ACTIVE,3PW250018600,10316779815242,51436792021322,https://ktm-shop-nl.myshopify.com/admin/products/10316779815242
shared_sku_peer,THROTTLE BOTTLE OPENER,3pw250018600,ACTIVE,3PW250018600,15563668586826,61426438963530,https://ktm-shop-nl.myshopify.com/admin/products/15563668586826
