Handle,Title,Body (HTML),Vendor,Product category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
wp-ag180006int,Tent Roof Interior 6 x 3 m,"<ul><li class=""li-square"">Is reducing the „black-shining“ inside the tent about 70% whereby the outside is still the original cover-colour</li><li class=""li-square"">It is fixed on top of the scissor-profiles whereby the profiles are still visible and available for hanging cables, lights, shirts etc. on it</li><li class=""li-square"">The sky can stay on the frame and does not need to be removed during take-down of the tent</li><li class=""li-square"">Weight: 3 kg</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180006INT,,shopify,,continue,manual,213.75,,TRUE,TRUE,9010544085952,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_expotent_sky_interior_2__sall__awsg__v1.jpg?v=1650465049,1,Tent Roof Interior 6 x 3 m,FALSE,Tent Roof Interior 6 x 3 m,"Is reducing the „black-shining“ inside the tent about 70% whereby the outside is still the original cover-colour It is fixed on top of the scissor-profiles whereby the profiles are still visible and available for hanging cables, lights, shirts etc. on it The sky can stay on the frame and does not need to be removed du…",Motor Vehicle Parts,,Adult,AG180006INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180007int,Ground Plate for Beachflag,"<ul><li>40 x 40 cm</li><li>10,2 kg</li><li>Steel, powder-coated</li><li>Silver grey</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,TRUE,Title,Default Title,,,,,AG180007INT,,shopify,,continue,manual,94.32,,TRUE,TRUE,9010544085945,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180007int_bodenplatte__sall__awsg__v1.jpg?v=1650465133,1,Ground Plate for Beachflag,FALSE,Ground Plate for Beachflag,"40 x 40 cm 10,2 kg Steel, powder-coated Silver grey",Motor Vehicle Parts,,Adult,AG180007INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ag180008int,Ground Spike for Beachflag,"<ul><li>Length: 60 cm</li><li>Diameter: 1,2 cm</li><li>Steel, galvanized</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Event material,WP - Retail &amp; Marketing Material,FALSE,Title,Default Title,,,,,AG180008INT,,shopify,,continue,manual,,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_ds_nmon_ag180008int_erdspie___sall__awsg__v1.jpg?v=1650465133,1,Ground Spike for Beachflag,FALSE,Ground Spike for Beachflag,"Length: 60 cm Diameter: 1,2 cm Steel, galvanized",Motor Vehicle Parts,,Adult,AG180008INT,WP - Event material,WP - Retail &amp; Marketing Material,new,FALSE,,,,,,,kg,,
wp-ap01c001u400set,XACT PRO KAWASAKI SUSPENSION SET,Fits on:<br />Kawasaki KXF250 21-<br />Kawasaki KXF450 20-23,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Sale,WP - Pro Components,TRUE,Title,Default Title,,,,,AP01C001U400SET,,shopify,,continue,manual,4199.00,,TRUE,TRUE,9010544578713,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_ap01c001u400set_kawasaki_motocross_suspension_set__sall__awsg__v2.png?v=1721980997,1,XACT PRO KAWASAKI SUSPENSION SET,FALSE,XACT PRO KAWASAKI SUSPENSION SET,Fits on: Kawasaki KXF250 21- Kawasaki KXF450 20-23,Motor Vehicle Parts,,Adult,AP01C001U400SET,WP - Sale,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-ap01c101u403220,XACT PRO 7548 Spring fork,"<ul><li>Unique valve system</li><li>Greater comfort</li><li>Higher bottoming resistance</li><li>Better response</li><li>Greater confidence in all situations</li><li>Friction optimized components</li><li>High quality coating</li><li>All adjustments can be made externally</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Spring fork incl. 4.6 N/mm Fork spring</li><li class=""li-square"">Sticker</li><li class=""li-square"">Tools</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Fork,TRUE,Title,Default Title,,,,,AP01C101U403220,,shopify,,continue,manual,3299.91,,TRUE,TRUE,9010544285017,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_14182t07set_14152u07set_ap01c101u403220_xact_pro_7548__sall__awsg__v2.png?v=1680287573,1,XACT PRO 7548 Spring fork,FALSE,XACT PRO 7548 Spring fork,Unique valve system Greater comfort Higher bottoming resistance Better response Greater confidence in all situations Friction optimized components High quality coating All adjustments can be made externally Scope of delivery Spring fork incl. 4.6 N/mm Fork spring Sticker Tools,Motor Vehicle Parts,,Adult,AP01C101U403220,WP - Offroad,WP - Fork,new,FALSE,,,,,,,kg,,
wp-ap01c401u411220,XACT PRO 8950 Shock absorber,"<ul><li>Supertrax technology</li><li>Improved and calmer ride</li><li>Greater comfort</li><li>Greater confidence in all situations</li><li>Lower physical strain</li><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Greater grip and traction</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Shock absorber incl. 48 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,TRUE,Title,Default Title,,,,,AP01C401U411220,,shopify,,continue,manual,2199.90,,TRUE,TRUE,9010544284928,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_ap01c401u411220_xact_pro_8950_shock_absorber__sall__awsg__v2.png?v=1680287572,1,XACT PRO 8950 Shock absorber,FALSE,XACT PRO 8950 Shock absorber,Supertrax technology Improved and calmer ride Greater comfort Greater confidence in all situations Lower physical strain Friction optimized components Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Greater grip and traction Scope…,Motor Vehicle Parts,,Adult,AP01C401U411220,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-ap06c100u001220,APEX PRO 6500 Cartridge,"<ul><li>Open cartridge technology</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Greater stability</li><li>Improved damping behavior</li><li>Improved and calmer ride</li><li>Greater comfort</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Cartridge incl. 6.0 N/mm fork spring</li><li class=""li-square"">Sticker</li></ul>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,TRUE,Title,Default Title,,,,,AP06C100U001220,,shopify,,continue,manual,674.94,,TRUE,TRUE,9010544346534,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_ap06c100u001220_aepx_pro_6500_cartridge__sall__awsg__v1.jpg?v=1736367232,1,APEX PRO 6500 Cartridge,FALSE,APEX PRO 6500 Cartridge,Open cartridge technology Adjustable spring preload Adjustable rebound damping Adjustable compression damping Greater stability Improved damping behavior Improved and calmer ride Greater comfort Scope of delivery Cartridge incl. 6.0 N/mm fork spring Sticker,Motor Vehicle Parts,,Adult,AP06C100U001220,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-ap06c100u001221,APEX PRO 6500 Cartridge,"<ul><li>Open cartridge technology</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Greater stability</li><li>Improved damping behavior</li><li>Improved and calmer ride</li><li>Greater comfort</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Cartridge incl. 6.0 N/mm fork spring</li><li class=""li-square"">Sticker</li></ul><p><strong>Notes</strong><br />When used with KTM RC 125-390 you have to adjust the setting according to the alternative setting list. Settings can be found under documents.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Cartridge,TRUE,Title,Default Title,,,,,AP06C100U001221,,shopify,,continue,manual,650.56,,TRUE,TRUE,9010544351873,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_ap06c100u001220_ap06c100u001221_aepx_pro_6500_cartridge__sall__awsg__v1.jpg?v=1736367232,1,APEX PRO 6500 Cartridge,FALSE,APEX PRO 6500 Cartridge,Open cartridge technology Adjustable spring preload Adjustable rebound damping Adjustable compression damping Greater stability Improved damping behavior Improved and calmer ride Greater comfort Scope of delivery Cartridge incl. 6.0 N/mm fork spring Sticker Notes When used with KTM RC 125-390 you have to adjust the se…,Motor Vehicle Parts,,Adult,AP06C100U001221,WP - Street,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-ap06c400u313220,APEX PRO 6746 Shock absorber,"<ul><li>Excellent cooling properties</li><li>Consistent performance</li><li>Greater comfort</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li><li>Adjustable spring preload</li></ul><p></p><strong>Scope of delivery</strong><ul><li class=""li-square"">Shock absorber incl. 120 N/mm shock spring</li><li class=""li-square"">Sticker</li></ul><p><strong>Notes</strong><br />When used with KTM RC 125-390 you have to adjust the setting according to the alternative setting list. Settings can be found under documents.</p>",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Street,WP - Shock,TRUE,Title,Default Title,,,,,AP06C400U313220,,shopify,,continue,manual,809.97,,TRUE,TRUE,9010544346541,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_ap06c400u313220_apex_pro_6746_shock_absorber__sall__awsg__v1.jpg?v=1736367232,1,APEX PRO 6746 Shock absorber,FALSE,APEX PRO 6746 Shock absorber,Excellent cooling properties Consistent performance Greater comfort Adjustable rebound damping Adjustable compression damping Adjustable spring preload Scope of delivery Shock absorber incl. 120 N/mm shock spring Sticker Notes When used with KTM RC 125-390 you have to adjust the setting according to the alternative se…,Motor Vehicle Parts,,Adult,AP06C400U313220,WP - Street,WP - Shock,new,FALSE,,,,,,,kg,,
wp-ap08c102v001220,XACT PRO 7500 Cartridge,"<ul><li><a href=""https://www.wp-suspension.com/autorisierte-zentren/"">This product is exclusively available through WP authorized centers.</a> </li></ul><p></p><ul><li>Friction optimized components</li><li>Unique valve system</li><li>Better response</li><li>Greater confidence in all situations</li><li>Greater comfort</li><li>Higher bottoming resistance</li><li>Cone valve technology</li><li>Open cartridge technology</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong>Cartridge<br />Sticker<br />Tools<br />2.0 N/mm Fork spring set",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Cartridge,TRUE,Title,Default Title,,,,,AP08C102V001220,,shopify,,continue,manual,849.90,,TRUE,TRUE,9010544346411,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_ap09c103v001220_xact_pro_7500_cartridge__sall__awsg__v1.jpg?v=1779132936,1,XACT PRO 7500 Cartridge,FALSE,XACT PRO 7500 Cartridge,This product is exclusively available through WP authorized centers. Friction optimized components Unique valve system Better response Greater confidence in all situations Greater comfort Higher bottoming resistance Cone valve technology Open cartridge technology Adjustable spring preload Adjustable rebound damping Ad…,Motor Vehicle Parts,,Adult,AP08C102V001220,WP - Offroad,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-ap09c103v001220,XACT PRO 7500 Cartridge,"<ul><li><a href=""https://www.wp-suspension.com/autorisierte-zentren/"">This product is exclusively available through WP authorized centers.</a> </li></ul><p></p><ul><li>Friction optimized components</li><li>Unique valve system</li><li>Better response</li><li>Greater confidence in all situations</li><li>Greater comfort</li><li>Higher bottoming resistance</li><li>Cone valve technology</li><li>Open cartridge technology</li><li>Adjustable spring preload</li><li>Adjustable rebound damping</li><li>Adjustable compression damping</li></ul><p></p><strong>Scope of delivery</strong>Cartridge<br />Sticker<br />Tools<br />3.0 N/mm Fork spring set",WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Cartridge,FALSE,Title,Default Title,,,,,AP09C103V001220,,shopify,,continue,manual,849.90,,TRUE,TRUE,9010544346428,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_nmon_ap09c103v001220_xact_pro_7500_cartridge__sall__awsg__v1.jpg?v=1779132936,1,XACT PRO 7500 Cartridge,FALSE,XACT PRO 7500 Cartridge,This product is exclusively available through WP authorized centers. Friction optimized components Unique valve system Better response Greater confidence in all situations Greater comfort Higher bottoming resistance Cone valve technology Open cartridge technology Adjustable spring preload Adjustable rebound damping Ad…,Motor Vehicle Parts,,Adult,AP09C103V001220,WP - Offroad,WP - Cartridge,new,FALSE,,,,,,,kg,,
wp-ap13c002v400set,XACT PRO HONDA SUSPENSION SET,Fits on:<br />Honda CRF250R 22-<br />Honda CRF250RX 22-<br />Honda CRF450R 21-<br />Honda CRF450RX 22-,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Sale,WP - Pro Components,TRUE,Title,Default Title,,,,,AP13C002V400SET,,shopify,,continue,manual,4199.00,,TRUE,TRUE,9010544578508,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_ap13c002v400set_honda_motocross_suspension_set__sall__awsg__v2.png?v=1721980997,1,XACT PRO HONDA SUSPENSION SET,FALSE,XACT PRO HONDA SUSPENSION SET,Fits on: Honda CRF250R 22- Honda CRF250RX 22- Honda CRF450R 21- Honda CRF450RX 22-,Motor Vehicle Parts,,Adult,AP13C002V400SET,WP - Sale,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-ap13c102v403220,XACT PRO 7548 Spring fork,<ul><li>Unique valve system</li><li>Greater comfort</li><li>Higher bottoming resistance</li><li>Better response</li><li>Greater confidence in all situations</li><li>Friction optimized components</li><li>High quality coating</li><li>All adjustments can be made externally</li></ul><p></p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Fork,TRUE,Title,Default Title,,,,,AP13C102V403220,,shopify,,continue,manual,3299.91,,TRUE,TRUE,9010544382402,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_ap13c102v403220_xact_pro_7548_spring_fork__sall__awsg__v1.jpg?v=1680287285,1,XACT PRO 7548 Spring fork,FALSE,XACT PRO 7548 Spring fork,Unique valve system Greater comfort Higher bottoming resistance Better response Greater confidence in all situations Friction optimized components High quality coating All adjustments can be made externally,Motor Vehicle Parts,,Adult,AP13C102V403220,WP - Offroad,WP - Fork,new,FALSE,,,,,,,kg,,
wp-ap13c402v411220,XACT PRO 8950 Shock absorber,<ul><li>Supertrax technology</li><li>Improved and calmer ride</li><li>Greater comfort</li><li>Greater confidence in all situations</li><li>Lower physical strain</li><li>Friction optimized components</li><li>Adjustable spring preload</li><li>Adjustable high-speed compression damping</li><li>Adjustable low-speed compression damping</li><li>Adjustable rebound damping</li><li>Greater grip and traction</li></ul><p></p>,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Offroad,WP - Shock,TRUE,Title,Default Title,,,,,AP13C402V411220,,shopify,,continue,manual,2199.90,,TRUE,TRUE,9010544381962,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_nmon_ap13c402v411220_xact_pro_7548_shock_absorber__sall__awsg__v1.jpg?v=1680287286,1,XACT PRO 8950 Shock absorber,FALSE,XACT PRO 8950 Shock absorber,Supertrax technology Improved and calmer ride Greater comfort Greater confidence in all situations Lower physical strain Friction optimized components Adjustable spring preload Adjustable high-speed compression damping Adjustable low-speed compression damping Adjustable rebound damping Greater grip and traction,Motor Vehicle Parts,,Adult,AP13C402V411220,WP - Offroad,WP - Shock,new,FALSE,,,,,,,kg,,
wp-r12012,heim joint kit,heim joint kit,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,R12012,,shopify,,continue,manual,37.03,,TRUE,TRUE,9010544149012,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wpers_nmon_r12012__sall__awsg__v1.png?v=1680287591,1,heim joint kit,FALSE,heim joint kit,heim joint kit,Motor Vehicle Parts,,Adult,R12012,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-r14042,fork repair kit,fork repair kit,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,R14042,,shopify,,continue,manual,26.74,,TRUE,TRUE,9010544148510,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wpers_nmon_r14047__sall__awsg__v1.png?v=1680287591,1,fork repair kit,FALSE,fork repair kit,fork repair kit,Motor Vehicle Parts,,Adult,R14042,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-r14042t,Pilot bushing set,Pilot bushing set,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,R14042T,,shopify,,continue,manual,34.30,,TRUE,TRUE,9010544209662,,,,FALSE,Pilot bushing set,Pilot bushing set,Motor Vehicle Parts,,Adult,R14042T,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
wp-r14046,Fork repair kit,Fork repair kit,WP,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts,WP - Spare Parts,WP - Pro Components,TRUE,Title,Default Title,,,,,R14046,,shopify,,continue,manual,60.68,,TRUE,TRUE,9010544148480,https://cdn.shopify.com/s/files/1/0511/7820/9461/files/pho_wp_wpers_nmon_r14046__sall__awsg__v1.png?v=1680287592,1,Fork repair kit,FALSE,Fork repair kit,Fork repair kit,Motor Vehicle Parts,,Adult,R14046,WP - Spare Parts,WP - Pro Components,new,FALSE,,,,,,,kg,,
